x,y,expertlabel,NDAI,SD,CORR,DF,CF,BF,AF,AN
243,362,-1,-1.1674489,0.85788566,0.1377137,288.64801,290.72632,270.13098,234.3781,218.55589
244,362,-1,-0.82654983,0.97111887,0.13878271,288.43607,289.89548,271.46515,234.40939,218.28375
245,362,-1,-0.77135712,0.63969827,0.13770707,288.14951,290.27356,272.01904,234.54668,218.73892
246,362,-1,-0.98711467,0.69222242,0.13758761,287.68469,290.94064,272.08646,234.66467,219.04477
247,362,-1,-0.96680844,0.77234876,0.13755864,287.10431,290.73114,271.09186,234.75378,218.87619
248,362,-1,-0.82997823,0.62733597,0.137262,287.27771,290.02792,270.53796,234.51537,218.77504
249,362,-1,-0.7796042,0.69105345,0.13734791,287.19101,289.31509,269.91183,234.53223,218.89305
250,362,-1,-0.80495107,0.87486339,0.13747589,288.2121,289.47403,269.56262,234.50572,219.03754
251,362,-1,-0.7550754,0.76058269,0.13878544,288.75397,289.73172,269.4928,234.66467,219.16277
252,362,-1,-0.824696,0.59177721,0.13831483,289.16577,289.10315,270.23212,234.84529,219.37711
253,362,-1,-1.0147381,0.5327512,0.13800263,289.25006,289.10556,269.87329,235.03555,219.40601
254,362,-1,-0.83144933,0.43967307,0.13689461,288.35178,289.173,268.66193,235.10779,219.68777
255,362,-1,-0.84890455,0.44737226,0.1365529,288.1254,288.72989,268.06949,235.1969,219.80577
256,362,-1,-0.85087442,0.5450772,0.13569611,288.69376,287.63654,268.0069,235.29564,220.06346
257,362,-1,-0.97779751,0.64764756,0.13426664,289.12726,287.39572,268.63544,235.55814,220.41266
258,362,-1,-0.76118827,0.93984729,0.13167682,289.72931,287.05133,269.77936,236.13371,220.59087
259,362,-1,-0.81639528,1.018312,0.1305282,289.48367,287.73047,269.9118,236.17706,220.70645
260,362,-1,-1.1812954,0.83694381,0.13092035,289.3512,287.69193,269.94312,236.41307,221.00508
261,362,-1,-1.1034122,0.82697958,0.13043097,289.30786,286.96945,269.854,236.44437,221.12309
262,362,-1,-0.93532497,0.93159378,0.13029236,289.18503,286.66119,269.62766,236.3649,220.81964
263,362,-1,-1.1751292,1.0364892,0.13018733,288.81659,285.97485,269.22064,235.97958,221.0099
264,362,-1,-1.2782476,0.9416312,0.1297515,289.16095,285.18735,268.94611,235.95068,220.85577
265,362,-1,-1.0339282,0.80924416,0.12774916,288.28195,284.72015,269.53372,235.85675,220.96414
266,362,-1,-1.0033985,0.8060351,0.12745176,286.85385,284.78036,269.43259,235.74838,221.18088
267,362,-1,-0.84880757,0.99874604,0.1243844,286.79846,285.18253,268.18512,235.79897,221.58788
268,362,-1,-0.96686608,0.8510347,0.12376843,286.55524,285.46188,267.85034,235.6665,221.7131
269,362,-1,-0.81959271,0.85849559,0.12503016,286.33127,285.2355,267.45782,235.94586,221.9756
270,362,-1,-0.81129575,0.90217745,0.12576219,286.62988,284.82611,267.88165,236.20355,221.97801
271,362,-1,-0.93536222,1.1054786,0.12561704,286.38184,284.10123,267.17123,236.21559,221.99246
272,362,-1,-0.76277477,1.052267,0.12664089,285.83759,283.16202,265.7576,236.23245,222.05267
273,362,-1,-1.0367283,0.86042237,0.12547268,285.54376,282.85376,265.21814,236.37935,222.45485
274,362,-1,-1.0378784,0.67265713,0.12608227,284.5636,282.53104,265.27112,236.64185,222.27664
275,362,-1,-1.062408,0.58288372,0.12730069,284.80444,281.97955,264.93637,236.56238,222.4404
276,362,-1,-0.9716866,0.57433581,0.12712292,285.80627,281.58459,264.5101,236.71651,222.32721
277,362,-1,-0.84217316,0.48223409,0.12548089,286.46854,281.32452,264.08145,236.73817,222.40187
278,362,-1,-0.90129805,0.51867259,0.12526636,286.3746,281.33173,263.42157,236.7719,222.54155
279,362,-1,-1.1133652,0.63862824,0.12471085,286.20844,281.55811,263.84543,236.88989,222.84016
280,362,-1,-0.99505353,0.67123795,0.12625298,286.44205,281.38232,263.75153,236.65388,222.63547
281,362,-1,-1.0725354,0.97866434,0.12891275,287.17175,281.27634,263.51309,236.92361,222.43077
282,362,-1,-1.1864015,1.1581818,0.12852558,287.05133,281.47382,262.65335,237.0657,222.31517
283,362,-1,-0.97341037,0.92742217,0.12877166,286.63953,281.9314,261.5528,236.86581,222.2068
284,362,-1,-0.10182409,0.78541768,0.12623467,286.48056,281.15833,260.8833,236.36008,222.56804
285,362,-1,-0.20881672,0.81519163,0.12391246,286.72382,280.75616,260.01633,236.49734,223.67824
286,362,-1,-0.63035613,0.8451044,0.12435058,287.25363,279.98553,259.80679,237.87727,224.0202
287,362,-1,-0.75485379,0.96094012,0.12673362,287.95682,278.97165,260.97479,238.31799,224.04189
288,362,-1,-0.78310442,0.94462627,0.12737034,288.06281,279.09207,261.47812,238.24092,224.28271
289,362,-1,-0.79772758,1.3754364,0.12840216,287.69434,280.80432,262.0224,238.36856,224.55243
290,362,-1,-0.87869596,1.5244077,0.12833619,287.46555,281.30765,262.31137,238.83575,224.97629
291,362,-1,-1.1244762,1.5515846,0.13125814,288.44571,282.1048,262.70874,239.36317,225.09428
292,362,-1,-1.0164902,2.4858804,0.13671488,288.92014,281.91934,263.01941,239.54138,224.94498
293,362,-1,-0.94746214,3.8930085,0.13955981,289.16095,282.78391,263.05554,239.31982,224.91367
294,362,-1,-0.84970957,3.8611836,0.13933671,289.32471,284.10605,262.39325,239.05733,225.0365
295,362,-1,-1.0515785,2.9106276,0.13396417,289.7558,284.53952,261.81528,239.48358,225.09189
296,362,-1,-0.94726044,2.0685391,0.13330801,291.78836,283.84354,262.40048,239.56064,225.3279
297,362,-1,-0.84505755,2.2312694,0.13440371,292.48917,283.7424,263.12296,239.74127,225.10393
298,362,-1,-0.91319776,4.0870872,0.13388599,292.32059,284.78275,263.18317,239.61363,224.96425
299,362,-1,-0.82798475,4.3169169,0.1419083,291.43436,285.93149,263.18558,239.34872,224.95221
300,362,-1,-0.81552321,3.9752457,0.14989872,291.76187,287.4487,262.69669,239.22108,224.96664
301,362,-1,-0.98542887,4.7641892,0.14596516,292.91541,287.52094,263.10129,240.36018,225.15932
302,362,-1,-0.91640037,3.9373415,0.14080603,295.08044,286.56726,266.26089,240.09769,225.13763
303,362,-1,-0.77828926,4.6687069,0.13856809,295.75714,290.9527,266.59326,240.22292,225.3568
304,362,-1,-0.88476455,4.2918701,0.13507412,294.33386,300.48456,266.09235,239.5751,225.67949
305,362,-1,-0.56204027,2.9758439,0.13332835,295.72827,298.55795,263.79004,239.44986,226.11057
306,362,-1,-0.61600375,2.5381944,0.13154171,302.52914,293.77997,263.15427,239.39929,226.703
307,362,-1,-0.55846703,2.835602,0.13248985,304.08969,287.4559,263.20724,240.45651,227.44234
308,362,-1,-0.91032696,4.8700738,0.13440968,301.25037,286.11935,264.03329,241.67027,227.73615
309,362,-1,-0.91494226,4.9574065,0.14627884,294.85165,286.32645,265.39154,242.28197,227.4303
310,362,-1,-0.94112962,2.080647,0.14925261,292.05807,288.74673,266.64383,242.88885,227.13408
311,362,-1,-0.8525449,1.6428671,0.15132028,291.07791,293.66919,269.40851,242.79492,227.07869
312,362,-1,-0.67378455,2.1158073,0.15170303,292.11108,297.61151,269.11951,243.05502,226.85954
313,362,-1,-0.6125955,2.8888435,0.15100358,295.90887,305.32755,270.20804,242.98517,226.9655
314,362,-1,-0.67540795,3.9083741,0.1560833,298.9866,304.30164,270.53796,243.18988,227.14371
315,362,-1,-0.76102614,2.8018181,0.1668454,307.10242,306.92661,270.42236,243.515,226.48625
316,362,-1,-1.1509211,4.3685675,0.16491359,306.46664,308.73279,271.18097,243.59927,226.56573
317,362,-1,-1.1235467,3.5251179,0.15991096,307.92603,308.06091,273.13647,242.94183,226.53683
318,362,-1,-1.0139275,2.9590845,0.15986533,309.17593,315.00629,271.49164,242.64561,226.71504
319,362,-1,-1.2987059,3.8365226,0.15993331,310.22833,317.26523,270.76917,243.18506,226.81378
320,362,-1,-1.1042064,4.6613283,0.16023852,313.04599,308.21021,272.34174,243.17543,226.74875
321,362,-1,-0.99240363,4.3403068,0.14333799,316.60056,309.31079,271.836,243.30788,227.15816
322,362,-1,-1.0322443,2.0716879,0.140595,310.94598,312.08508,272.86914,243.07669,227.33878
323,362,-1,-1.0839813,2.2312064,0.13596193,307.80563,309.68887,269.94794,242.69138,227.32674
324,362,-1,-1.0259364,1.705193,0.13479424,310.09589,310.78464,267.94186,242.63599,227.2569
325,362,-1,-0.89153224,1.2124392,0.1295594,308.54016,300.328,267.43613,242.42406,227.39417
326,362,-1,-1.072515,1.5554261,0.12758891,309.60458,295.81735,266.50656,242.24585,227.60368
327,362,-1,-0.9296385,1.3993384,0.12359095,306.2764,293.00693,266.48007,242.09653,227.64223
328,362,-1,-1.0005312,0.92206907,0.12295965,302.95541,291.00568,266.82443,242.01706,227.91435
329,362,-1,-0.98495376,1.1756238,0.12331123,301.12033,289.70764,266.65106,242.03633,228.21298
330,362,-1,-1.0853536,1.0017385,0.12692042,298.5098,288.82861,265.78888,242.34698,228.28522
331,362,-1,-1.095191,1.0100188,0.12629341,296.55188,286.67084,265.56494,242.465,228.32135
332,362,-1,-1.1152288,2.5621295,0.12641206,294.75531,285.28848,265.65643,242.73473,228.29004
333,362,-1,-0.82670569,4.4057698,0.11888429,293.15866,286.11212,266.35965,242.465,228.54771
334,362,-1,-0.85489327,2.6832173,0.10708698,292.13995,286.29031,266.58603,241.74734,228.77168
335,362,-1,-0.87787366,0.89628726,0.10052052,292.97321,288.34698,266.16699,240.7744,229.14978
336,362,-1,-0.88290644,0.60062158,0.099445783,293.08157,287.20786,263.42639,240.78885,229.12088
337,362,-1,-0.9756642,0.63956165,0.099284582,294.61563,283.10422,262.92548,240.79367,229.06549
338,362,-1,-1.0180519,0.83849221,0.1003651,293.77036,277.59894,262.73764,240.56247,228.86801
339,362,-1,-0.8612746,1.0605594,0.10195647,290.52161,276.66214,262.06573,240.50708,228.92581
340,362,-1,-0.81720614,1.2463298,0.10219436,284.03137,275.96375,261.63947,240.37222,229.07031
341,362,-1,-0.97935766,1.7081982,0.10247398,281.40881,275.03897,261.75748,240.60582,229.44359
342,362,-1,-0.99660486,1.8162225,0.1041085,280.7056,274.7861,262.59796,240.97429,229.7374
343,362,-1,-1.1120895,1.5066698,0.10902655,280.01685,275.12085,263.30359,241.49928,229.95413
344,362,-1,-0.91425478,1.2786462,0.10889676,279.6821,276.19254,264.58719,241.86293,230.10826
345,362,-1,-0.87284851,1.0427026,0.10828712,279.70859,277.30032,265.4975,241.93277,230.33223
346,362,-1,-1.0004898,0.86999655,0.10747007,280.58759,278.71396,265.52158,242.18323,230.65976
347,362,-1,-1.1360377,0.84559572,0.10785041,281.51718,279.32806,265.30484,242.4072,230.91022
348,362,-1,-0.96399653,1.2288001,0.11029484,282.85135,279.55685,265.47583,242.50352,230.76331
349,362,-1,-0.99771965,1.3815736,0.11044869,283.89893,279.69412,264.98453,242.28918,230.97282
350,362,-1,-0.96502137,1.4846481,0.11100238,284.42874,280.22635,265.13144,242.33977,230.80907
351,362,-1,-0.83091056,1.3061554,0.11576195,285.30536,280.39252,264.66666,242.24344,230.85724
352,362,-1,-0.83680379,0.71102625,0.11494889,286.29996,280.75616,263.99957,242.61189,231.11491
353,362,-1,-0.89084917,1.3435411,0.11853248,287.16934,280.84286,264.14404,243.03575,230.93671
354,362,-1,-0.96811622,2.6188915,0.11887153,287.79309,280.72003,265.16034,243.63058,231.26422
355,362,-1,-0.96659875,3.3689415,0.12313636,288.38309,281.83746,265.90448,244.00627,231.42317
356,362,-1,-0.90727395,2.8558095,0.13003738,288.57333,283.52084,266.8967,245.07553,231.58212
357,362,-1,-0.98522139,2.2216644,0.13561614,289.46921,284.28665,268.69083,246.11108,231.51709
358,362,-1,-1.1033205,2.5924425,0.14342742,291.28021,286.38184,271.12799,246.91785,231.1414
359,362,-1,-1.2319182,1.9058726,0.14199476,292.11588,291.57883,275.02213,247.44766,230.83556
360,362,-1,-1.1779079,1.6052586,0.14156058,293.32483,299.46103,279.44125,247.32002,231.08842
361,362,-1,-1.1924291,2.0607524,0.1385335,296.6506,307.95013,279.03668,246.66739,230.88612
362,362,-1,-1.1377887,2.3800106,0.13762937,301.26965,311.90927,274.53085,246.21223,231.12936
363,362,-1,-1.2525518,1.8563977,0.12878717,304.11377,313.47464,272.45251,245.89676,231.45207
364,362,-1,-1.1067109,1.229046,0.12806153,303.93317,307.73096,270.91846,245.37175,231.36296
365,362,-1,-1.0853515,1.0340551,0.12678915,306.09818,303.94519,269.72156,245.20078,231.12454
366,362,-1,-1.0338836,1.2450202,0.12693988,308.46548,299.92825,269.46387,245.04424,231.52672
367,362,-1,-0.96631742,1.1576296,0.12728249,307.04703,297.06964,268.98465,244.93826,231.88315
368,362,-1,-0.97145969,1.4663185,0.12458129,305,295.79568,269.19897,245.57646,232.10229
369,362,-1,-1.0020276,1.5715129,0.12585197,302.52673,293.55121,269.88531,245.37416,231.99393
370,362,-1,-0.97630757,1.1669569,0.12430902,300.64108,294.25681,269.69507,245.41028,232.16972
371,362,-1,-1.0524768,0.75501382,0.12224703,298.83008,294.20142,269.10745,245.28987,232.22272
372,362,-1,-0.84298611,0.95138729,0.12178765,298.34363,292.48193,268.3609,245.13815,232.55745
373,362,-1,-0.90961051,1.2547128,0.12085415,299.27802,290.49512,267.45059,245.58609,232.92833
374,362,-1,-0.89905512,1.2587168,0.11949725,298.57721,289.60648,267.36389,245.67279,232.76697
375,362,-1,-1.021968,1.0916445,0.11810781,297.25269,289.32953,266.34039,245.76912,232.76938
376,362,-1,-1.1772598,0.72777331,0.11973489,296.61929,288.90326,265.36505,245.81247,232.81032
377,362,-1,-1.0895938,0.86604333,0.12024285,296.43869,287.15729,265.69257,245.63185,232.82959
378,362,-1,-1.2440894,1.0393629,0.12002276,297.16116,286.11932,266.01288,246.03644,233.16434
379,362,-1,-1.2115259,1.7004555,0.12354948,296.97815,285.79181,266.16458,246.66257,233.21732
380,362,-1,-0.8569752,1.9101125,0.12312076,295.88962,285.15121,267.45782,246.8432,233.38348
381,362,-1,-0.79348481,1.8394573,0.13115223,295.89441,285.97964,268.42111,247.36819,233.30882
382,362,-1,-1.1685514,1.6303169,0.13129438,295.11176,287.62689,269.53613,247.53918,233.1523
383,362,-1,-1.0469879,1.4707342,0.13327645,295.37906,289.1152,270.60779,247.40431,233.25584
193,363,-1,-1.1642114,5.1682472,0.17417642,287.16211,296.17621,272.9679,231.58693,213.34926
194,363,-1,-0.451904,5.1082926,0.1714014,291.10202,292.68423,263.49384,233.64598,213.66714
195,363,-1,-0.77372873,10.371079,0.14451019,281.96512,283.85077,262.6413,235.11502,214.31737
196,363,-1,-0.71168172,5.8275943,0.15082616,280.81879,289.89307,269.47351,234.46478,213.94891
197,363,-1,-0.77635878,9.1868572,0.16187014,284.53229,294.61084,280.09149,231.14622,213.90074
198,363,-1,-0.71979374,11.225961,0.17014372,302.11975,320.38873,279.54962,230.79703,214.31496
199,363,-1,-0.83937901,7.1055851,0.16445038,305.97055,310.20667,278.1673,232.38647,214.46667
200,363,-1,-0.65519124,5.855453,0.17992325,302.81332,301.88855,273.39896,235.37511,214.21863
201,363,-1,-0.93660188,11.626879,0.1796369,287.92072,299.26837,268.70047,234.82843,213.802
202,363,-1,-0.9598884,10.853048,0.16783957,282.08069,295.30441,267.73956,233.89885,213.82849
203,363,-1,-0.73982066,12.793717,0.14081408,286.44928,296.60245,269.70712,231.01135,213.95372
204,363,-1,-0.80389267,14.086908,0.17646706,299.28525,298.47607,272.75595,230.07697,214.51726
205,363,-1,-0.79699546,1.4455862,0.18690602,307.25897,301.70554,269.50723,234.94644,214.31497
206,363,-1,-0.59375393,1.9900479,0.18178777,307.26859,290.63239,268.78717,236.51662,214.68102
207,363,-1,-0.71884769,1.6806968,0.18115626,300.41229,291.60535,271.52774,236.52866,214.94592
208,363,-1,-0.66641742,1.168013,0.18199193,287.17175,302.57492,271.40012,236.42752,214.88332
209,363,-1,-0.79114187,0.75675827,0.18401667,300.56161,303.85129,271.12799,236.14816,214.63045
210,363,-1,-0.70811158,0.94743747,0.18325426,313.07971,303.00598,269.59152,236.04701,214.5004
211,363,-1,-0.78350824,1.5783595,0.181361,314.2742,301.74887,269.16284,235.45699,214.54857
212,363,-1,-0.90636867,2.4530756,0.18645886,313.00262,300.66034,268.48856,235.29323,214.69305
213,363,-1,-0.79644465,2.3137748,0.18570429,311.92133,300.09442,268.14175,235.42567,214.7075
214,363,-1,-0.71984512,3.2177584,0.18694183,310.98694,299.46585,269.56744,236.2204,214.91943
215,363,-1,-0.33279505,4.2089238,0.16790698,311.22775,299.88007,273.0835,236.58405,215.22287
216,363,-1,-0.37519526,2.7267282,0.16890343,310.06696,305.31067,272.68854,236.49254,216.31622
217,363,-1,1.4777982,3.2438993,0.16923448,309.3999,307.42273,271.2243,236.15297,216.27046
218,363,0,1.6112912,5.4370761,0.15487127,312.57877,304.02707,268.01172,236.44437,217.53238
219,363,0,0.76148665,4.1889591,0.15916298,313.99243,298.42789,270.30435,236.45401,217.67206
220,363,0,0.83023936,3.2874272,0.16199347,311.00378,296.67709,268.45001,234.35883,216.79065
221,363,0,1.3890666,4.1559505,0.15055327,306.48108,304.04153,264.64978,233.02946,215.56485
222,363,0,1.9013849,4.5733171,0.15361834,304.93982,299.97641,264.26929,231.70253,213.65028
223,363,0,1.9153064,7.8661098,0.14783429,307.97662,294.42056,263.51309,229.37857,218.11278
224,363,0,1.9393562,8.4007959,0.14417717,302.61584,292.66736,260.19934,231.67845,217.46977
225,363,0,2.6099298,6.6291213,0.14118072,298.79395,286.03265,259.98502,233.45091,217.3638
226,363,0,2.8476462,10.621576,0.19958588,295.68491,285.026,261.83694,231.16309,200.94437
227,363,0,3.0010238,17.051533,0.13238429,290.99124,292.29169,254.18835,216.23674,214.77734
228,363,0,2.6474338,20.858143,0.16423665,289.18024,280.16855,247.42839,224.65117,216.65819
229,363,0,2.0121663,17.245117,0.17176309,299.89453,285.04044,241.55949,233.20287,215.75751
230,363,0,0.76049447,7.9413457,0.14302783,299.02756,261.58408,263.36859,232.74289,219.06161
231,363,0,-0.5712797,8.6861668,0.13778172,294.81311,289.01645,260.67136,235.35583,217.3927
232,363,0,-1.1429394,4.4446125,0.13285564,286.32886,296.92276,262.64853,233.40756,217.08685
233,363,0,-1.0898215,3.6485505,0.13933672,293.12735,284.3541,267.99484,232.09026,216.94717
234,363,-1,-1.0841141,1.1195968,0.14095974,328.15051,291.50418,271.19061,232.55264,217.21449
235,363,-1,-0.7831856,0.63507706,0.13983832,308.1741,293.00211,272.63556,233.38831,217.37825
236,363,-1,-0.83994645,0.71007884,0.14007622,301.0264,292.47711,273.14368,233.35941,217.64557
237,363,-1,-1.0845124,0.98089945,0.14066891,291.26096,299.19131,271.99014,233.48946,217.37585
238,363,-1,-0.78569734,0.93261832,0.13802283,283.99527,297.76321,271.93234,233.25104,217.80934
239,363,-1,-0.77669048,1.302357,0.13397487,288.89365,295.26828,272.34897,233.33533,218.16576
240,363,-1,-1.0758884,1.1215725,0.13419273,289.09595,294.69031,271.96124,233.64357,218.52217
241,363,-1,-1.2122233,0.68145567,0.13497891,288.35178,293.54156,271.05814,234.16135,218.50531
242,363,-1,-1.2332579,0.88329089,0.13465983,288.98517,292.22424,271.311,234.12523,218.74373
243,363,-1,-1.1118492,0.79170084,0.13727428,287.76175,290.80096,271.60001,234.22397,218.64981
244,363,-1,-0.82606202,0.74239558,0.13636842,287.8027,290.14835,272.07202,234.40218,218.91713
245,363,-1,-0.8310805,0.87479913,0.13519855,287.97852,290.37714,271.65298,234.79713,219.03271
246,363,-1,-0.88628829,0.83441323,0.13533074,286.61545,290.65408,270.84381,234.59966,219.09534
247,363,-1,-0.91092002,0.67066723,0.13581517,286.58896,290.09537,270.86789,234.61411,219.09775
248,363,-1,-0.9260664,0.69592375,0.13782275,287.25604,289.43549,270.55243,234.4696,219.24225
249,363,-1,-0.918226,0.54500961,0.13709444,288.27954,290.01828,269.80826,234.56352,219.41805
250,363,-1,-0.94805813,0.56226701,0.1371993,288.79248,289.698,270.24655,234.7032,219.59625
251,363,-1,-0.75837094,0.55757844,0.13650741,288.83826,289.67633,270.44885,234.98256,219.65405
252,363,-1,-0.90576535,1.0329216,0.13568018,288.62872,290.34824,269.47351,234.98497,219.7263
253,363,-1,-1.0025433,0.92338419,0.13481385,288.28915,289.48367,268.7077,235.23543,219.69499
254,363,-1,-0.73337948,0.73057824,0.1357809,288.96106,288.54205,268.33682,235.12224,220.04419
255,363,-1,-0.96017873,0.67670417,0.13506304,289.03333,287.66061,268.30792,235.09094,220.27538
256,363,-1,-0.97595584,0.56927305,0.13633262,289.74133,287.66061,269.21823,235.71227,220.41988
257,363,-1,-0.96715087,0.88403422,0.13454591,290.09537,287.59799,269.63486,235.99643,220.63663
258,363,-1,-0.9262132,0.96517199,0.13084835,289.91473,288.68893,269.35309,236.16261,220.86058
259,363,-1,-1.1874088,0.52069622,0.12978134,289.31509,288.58057,269.52649,236.40825,221.19533
260,363,-1,-1.1975737,0.63183612,0.13043676,289.38251,288.09412,270.00092,236.20355,221.10864
